[2021-07-27 14:50:56] - Logging Provider: org.jboss.logging.Log4j2LoggerProvider
[2021-07-27 14:50:56] - Autowiring by type from bean name 'entityManagerFactoryBuilder' via factory method to bean named 'jpaVendorAdapter'
[2021-07-27 14:50:56] - Autowiring by type from bean name 'entityManagerFactory' via factory method to bean named 'entityManagerFactoryBuilder'
[2021-07-27 14:50:56] - Building JPA container EntityManagerFactory for persistence unit 'default'
[2021-07-27 14:50:56] - PersistenceUnitInfo [
	name: default
	persistence provider classname: null
	classloader: TomcatEmbeddedWebappClassLoader
  context: ROOT
  delegate: true
----------> Parent Classloader:
jdk.internal.loader.ClassLoaders$AppClassLoader@251a69d7

	excludeUnlistedClasses: true
	JTA datasource: null
	Non JTA datasource: HikariDataSource (null)
	Transaction type: RESOURCE_LOCAL
	PU root URL: file:/home/anuththara/Documents/hSenid/Practice/springboot/spring-uni-jpa/UserJPA-Springboot/target/classes/
	Shared Cache Mode: UNSPECIFIED
	Validation Mode: AUTO
	Jar files URLs []
	Managed classes names [
		com.anu.springunijpa.entity.Course
		com.anu.springunijpa.entity.User
		com.anu.springunijpa.entity.UserCourse
		com.anu.springunijpa.entity.UserCourseKey]
	Mapping files names []
	Properties []
[2021-07-27 14:50:56] - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[2021-07-27 14:50:56] - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[2021-07-27 14:50:56] - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[2021-07-27 14:50:56] - HHH000412: Hibernate ORM core version 5.4.32.Final
[2021-07-27 14:50:56] - HHH000206: hibernate.properties not found
[2021-07-27 14:50:56] - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[2021-07-27 14:50:56] - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[2021-07-27 14:50:56] - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[2021-07-27 14:50:56] - HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
[2021-07-27 14:50:56] - Adding type registration boolean -> org.hibernate.type.BooleanType@4315c28c
[2021-07-27 14:50:56] - Adding type registration boolean -> org.hibernate.type.BooleanType@4315c28c
[2021-07-27 14:50:56] - Adding type registration java.lang.Boolean -> org.hibernate.type.BooleanType@4315c28c
[2021-07-27 14:50:56] - Adding type registration numeric_boolean -> org.hibernate.type.NumericBooleanType@12d40609
[2021-07-27 14:50:56] - Adding type registration true_false -> org.hibernate.type.TrueFalseType@2be818da
[2021-07-27 14:50:56] - Adding type registration yes_no -> org.hibernate.type.YesNoType@353f472a
[2021-07-27 14:50:56] - Adding type registration byte -> org.hibernate.type.ByteType@230a73f2
[2021-07-27 14:50:56] - Adding type registration byte -> org.hibernate.type.ByteType@230a73f2
[2021-07-27 14:50:56] - Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@230a73f2
[2021-07-27 14:50:56] - Adding type registration character -> org.hibernate.type.CharacterType@3434a4f0
[2021-07-27 14:50:56] - Adding type registration char -> org.hibernate.type.CharacterType@3434a4f0
[2021-07-27 14:50:56] - Adding type registration java.lang.Character -> org.hibernate.type.CharacterType@3434a4f0
[2021-07-27 14:50:56] - Adding type registration short -> org.hibernate.type.ShortType@79ba0a6f
[2021-07-27 14:50:56] - Adding type registration short -> org.hibernate.type.ShortType@79ba0a6f
[2021-07-27 14:50:56] - Adding type registration java.lang.Short -> org.hibernate.type.ShortType@79ba0a6f
[2021-07-27 14:50:56] - Adding type registration integer -> org.hibernate.type.IntegerType@6c33da7a
[2021-07-27 14:50:56] - Adding type registration int -> org.hibernate.type.IntegerType@6c33da7a
[2021-07-27 14:50:56] - Adding type registration java.lang.Integer -> org.hibernate.type.IntegerType@6c33da7a
[2021-07-27 14:50:56] - Adding type registration long -> org.hibernate.type.LongType@5d352de0
[2021-07-27 14:50:56] - Adding type registration long -> org.hibernate.type.LongType@5d352de0
[2021-07-27 14:50:56] - Adding type registration java.lang.Long -> org.hibernate.type.LongType@5d352de0
[2021-07-27 14:50:56] - Adding type registration float -> org.hibernate.type.FloatType@16ee9aa7
[2021-07-27 14:50:56] - Adding type registration float -> org.hibernate.type.FloatType@16ee9aa7
[2021-07-27 14:50:56] - Adding type registration java.lang.Float -> org.hibernate.type.FloatType@16ee9aa7
[2021-07-27 14:50:56] - Adding type registration double -> org.hibernate.type.DoubleType@bc09d57
[2021-07-27 14:50:56] - Adding type registration double -> org.hibernate.type.DoubleType@bc09d57
[2021-07-27 14:50:56] - Adding type registration java.lang.Double -> org.hibernate.type.DoubleType@bc09d57
[2021-07-27 14:50:56] - Adding type registration big_decimal -> org.hibernate.type.BigDecimalType@c3719e5
[2021-07-27 14:50:56] - Adding type registration java.math.BigDecimal -> org.hibernate.type.BigDecimalType@c3719e5
[2021-07-27 14:50:56] - Adding type registration big_integer -> org.hibernate.type.BigIntegerType@6b415f5f
[2021-07-27 14:50:56] - Adding type registration java.math.BigInteger -> org.hibernate.type.BigIntegerType@6b415f5f
[2021-07-27 14:50:56] - Adding type registration string -> org.hibernate.type.StringType@5e0c4f21
[2021-07-27 14:50:56] - Adding type registration java.lang.String -> org.hibernate.type.StringType@5e0c4f21
[2021-07-27 14:50:56] - Adding type registration nstring -> org.hibernate.type.StringNVarcharType@19dc0d32
[2021-07-27 14:50:56] - Adding type registration ncharacter -> org.hibernate.type.CharacterNCharType@7243145f
[2021-07-27 14:50:56] - Adding type registration url -> org.hibernate.type.UrlType@184823ed
[2021-07-27 14:50:56] - Adding type registration java.net.URL -> org.hibernate.type.UrlType@184823ed
[2021-07-27 14:50:56] - Adding type registration Duration -> org.hibernate.type.DurationType@794eeaf8
[2021-07-27 14:50:56] - Adding type registration java.time.Duration -> org.hibernate.type.DurationType@794eeaf8
[2021-07-27 14:50:56] - Adding type registration Instant -> org.hibernate.type.InstantType@35eee641
[2021-07-27 14:50:56] - Adding type registration java.time.Instant -> org.hibernate.type.InstantType@35eee641
[2021-07-27 14:50:56] - Adding type registration LocalDateTime -> org.hibernate.type.LocalDateTimeType@52b959df
[2021-07-27 14:50:56] - Adding type registration java.time.LocalDateTime -> org.hibernate.type.LocalDateTimeType@52b959df
[2021-07-27 14:50:56] - Adding type registration LocalDate -> org.hibernate.type.LocalDateType@1f7cec93
[2021-07-27 14:50:56] - Adding type registration java.time.LocalDate -> org.hibernate.type.LocalDateType@1f7cec93
[2021-07-27 14:50:56] - Adding type registration LocalTime -> org.hibernate.type.LocalTimeType@59636c47
[2021-07-27 14:50:56] - Adding type registration java.time.LocalTime -> org.hibernate.type.LocalTimeType@59636c47
[2021-07-27 14:50:56] - Adding type registration OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@59096b66
[2021-07-27 14:50:56] - Adding type registration java.time.OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@59096b66
[2021-07-27 14:50:56] - Adding type registration OffsetTime -> org.hibernate.type.OffsetTimeType@6c538eb2
[2021-07-27 14:50:56] - Adding type registration java.time.OffsetTime -> org.hibernate.type.OffsetTimeType@6c538eb2
[2021-07-27 14:50:56] - Adding type registration ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@24dd44f9
[2021-07-27 14:50:56] - Adding type registration java.time.ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@24dd44f9
[2021-07-27 14:50:56] - Adding type registration date -> org.hibernate.type.DateType@4b88ca8e
[2021-07-27 14:50:56] - Adding type registration java.sql.Date -> org.hibernate.type.DateType@4b88ca8e
[2021-07-27 14:50:56] - Adding type registration time -> org.hibernate.type.TimeType@33a8c9c9
[2021-07-27 14:50:56] - Adding type registration java.sql.Time -> org.hibernate.type.TimeType@33a8c9c9
[2021-07-27 14:50:56] - Adding type registration timestamp -> org.hibernate.type.TimestampType@3fdcde7a
[2021-07-27 14:50:56] - Adding type registration java.sql.Timestamp -> org.hibernate.type.TimestampType@3fdcde7a
[2021-07-27 14:50:56] - Adding type registration java.util.Date -> org.hibernate.type.TimestampType@3fdcde7a
[2021-07-27 14:50:56] - Adding type registration dbtimestamp -> org.hibernate.type.DbTimestampType@1961d75a
[2021-07-27 14:50:56] - Adding type registration calendar -> org.hibernate.type.CalendarType@2f995afc
[2021-07-27 14:50:56] - Adding type registration java.util.Calendar -> org.hibernate.type.CalendarType@2f995afc
[2021-07-27 14:50:56] - Adding type registration java.util.GregorianCalendar -> org.hibernate.type.CalendarType@2f995afc
[2021-07-27 14:50:56] - Adding type registration calendar_date -> org.hibernate.type.CalendarDateType@644a3add
[2021-07-27 14:50:56] - Adding type registration calendar_time -> org.hibernate.type.CalendarTimeType@261b9a37
[2021-07-27 14:50:56] - Adding type registration locale -> org.hibernate.type.LocaleType@1ef31f71
[2021-07-27 14:50:56] - Adding type registration java.util.Locale -> org.hibernate.type.LocaleType@1ef31f71
[2021-07-27 14:50:56] - Adding type registration currency -> org.hibernate.type.CurrencyType@2fe2965c
[2021-07-27 14:50:56] - Adding type registration java.util.Currency -> org.hibernate.type.CurrencyType@2fe2965c
[2021-07-27 14:50:56] - Adding type registration timezone -> org.hibernate.type.TimeZoneType@c2cf597
[2021-07-27 14:50:56] - Adding type registration java.util.TimeZone -> org.hibernate.type.TimeZoneType@c2cf597
[2021-07-27 14:50:56] - Adding type registration class -> org.hibernate.type.ClassType@5dbbb292
[2021-07-27 14:50:56] - Adding type registration java.lang.Class -> org.hibernate.type.ClassType@5dbbb292
[2021-07-27 14:50:56] - Adding type registration uuid-binary -> org.hibernate.type.UUIDBinaryType@27960b1e
[2021-07-27 14:50:56] - Adding type registration java.util.UUID -> org.hibernate.type.UUIDBinaryType@27960b1e
[2021-07-27 14:50:56] - Adding type registration uuid-char -> org.hibernate.type.UUIDCharType@153cb763
[2021-07-27 14:50:56] - Adding type registration binary -> org.hibernate.type.BinaryType@3a1b36a1
[2021-07-27 14:50:56] - Adding type registration byte[] -> org.hibernate.type.BinaryType@3a1b36a1
[2021-07-27 14:50:56] - Adding type registration [B -> org.hibernate.type.BinaryType@3a1b36a1
[2021-07-27 14:50:56] - Adding type registration wrapper-binary -> org.hibernate.type.WrapperBinaryType@31834a2b
[2021-07-27 14:50:56] - Adding type registration Byte[] -> org.hibernate.type.WrapperBinaryType@31834a2b
[2021-07-27 14:50:56] - Adding type registration [Ljava.lang.Byte; -> org.hibernate.type.WrapperBinaryType@31834a2b
[2021-07-27 14:50:56] - Adding type registration row_version -> org.hibernate.type.RowVersionType@601eb4af
[2021-07-27 14:50:56] - Adding type registration image -> org.hibernate.type.ImageType@51cab489
[2021-07-27 14:50:56] - Adding type registration characters -> org.hibernate.type.CharArrayType@626e0c86
[2021-07-27 14:50:56] - Adding type registration char[] -> org.hibernate.type.CharArrayType@626e0c86
[2021-07-27 14:50:56] - Adding type registration [C -> org.hibernate.type.CharArrayType@626e0c86
[2021-07-27 14:50:56] - Adding type registration wrapper-characters -> org.hibernate.type.CharacterArrayType@4aebee4b
[2021-07-27 14:50:56] - Adding type registration [Ljava.lang.Character; -> org.hibernate.type.CharacterArrayType@4aebee4b
[2021-07-27 14:50:56] - Adding type registration Character[] -> org.hibernate.type.CharacterArrayType@4aebee4b
[2021-07-27 14:50:56] - Adding type registration text -> org.hibernate.type.TextType@7cf63b9a
[2021-07-27 14:50:56] - Adding type registration ntext -> org.hibernate.type.NTextType@5234b61a
[2021-07-27 14:50:56] - Adding type registration blob -> org.hibernate.type.BlobType@1c297897
[2021-07-27 14:50:56] - Adding type registration java.sql.Blob -> org.hibernate.type.BlobType@1c297897
[2021-07-27 14:50:56] - Adding type registration materialized_blob -> org.hibernate.type.MaterializedBlobType@35cec305
[2021-07-27 14:50:56] - Adding type registration clob -> org.hibernate.type.ClobType@433ea2ac
[2021-07-27 14:50:56] - Adding type registration java.sql.Clob -> org.hibernate.type.ClobType@433ea2ac
[2021-07-27 14:50:56] - Adding type registration nclob -> org.hibernate.type.NClobType@73608eb0
[2021-07-27 14:50:56] - Adding type registration java.sql.NClob -> org.hibernate.type.NClobType@73608eb0
[2021-07-27 14:50:56] - Adding type registration materialized_clob -> org.hibernate.type.MaterializedClobType@2ee39e73
[2021-07-27 14:50:56] - Adding type registration materialized_nclob -> org.hibernate.type.MaterializedNClobType@1625789b
[2021-07-27 14:50:56] - Adding type registration serializable -> org.hibernate.type.SerializableType@5c48b72c
[2021-07-27 14:50:56] - Adding type registration object -> org.hibernate.type.ObjectType@11c78080
[2021-07-27 14:50:56] - Adding type registration java.lang.Object -> org.hibernate.type.ObjectType@11c78080
[2021-07-27 14:50:56] - Adding type registration imm_date -> org.hibernate.type.AdaptedImmutableType@6282b9f5
[2021-07-27 14:50:56] - Adding type registration imm_time -> org.hibernate.type.AdaptedImmutableType@5b5f9003
[2021-07-27 14:50:56] - Adding type registration imm_timestamp -> org.hibernate.type.AdaptedImmutableType@7c11d32
[2021-07-27 14:50:56] - Adding type registration imm_dbtimestamp -> org.hibernate.type.AdaptedImmutableType@2f9dda71
[2021-07-27 14:50:56] - Adding type registration imm_calendar -> org.hibernate.type.AdaptedImmutableType@58278366
[2021-07-27 14:50:56] - Adding type registration imm_calendar_date -> org.hibernate.type.AdaptedImmutableType@7f5fcfe9
[2021-07-27 14:50:56] - Adding type registration imm_binary -> org.hibernate.type.AdaptedImmutableType@707865bd
[2021-07-27 14:50:56] - Adding type registration imm_serializable -> org.hibernate.type.AdaptedImmutableType@31f77791
[2021-07-27 14:50:56] - Injecting JPA temp ClassLoader [org.springframework.instrument.classloading.SimpleThrowawayClassLoader@19ae2ee5] into BootstrapContext; was [null]
