[2021-07-28 18:24:10] - Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.jdbc.metadata.DataSourcePoolMetadataProvidersConfiguration$HikariPoolDataSourceMetadataProviderConfiguration'
[2021-07-28 18:24:10] - Creating shared instance of singleton bean 'entityManagerFactoryBuilder'
[2021-07-28 18:24:10] - Creating shared instance of singleton bean 'jpaVendorAdapter'
[2021-07-28 18:24:10] - Logging Provider: org.jboss.logging.Log4j2LoggerProvider
[2021-07-28 18:24:10] - Autowiring by type from bean name 'entityManagerFactoryBuilder' via factory method to bean named 'jpaVendorAdapter'
[2021-07-28 18:24:10] - Autowiring by type from bean name 'entityManagerFactory' via factory method to bean named 'entityManagerFactoryBuilder'
[2021-07-28 18:24:10] - Building JPA container EntityManagerFactory for persistence unit 'default'
[2021-07-28 18:24:10] - PersistenceUnitInfo [
	name: default
	persistence provider classname: null
	classloader: TomcatEmbeddedWebappClassLoader
  context: ROOT
  delegate: true
----------> Parent Classloader:
jdk.internal.loader.ClassLoaders$AppClassLoader@251a69d7

	excludeUnlistedClasses: true
	JTA datasource: null
	Non JTA datasource: HikariDataSource (null)
	Transaction type: RESOURCE_LOCAL
	PU root URL: file:/home/anuththara/Documents/hSenid/Practice/springboot/spring-uni-jpa/UserJPA-Springboot/target/classes/
	Shared Cache Mode: UNSPECIFIED
	Validation Mode: AUTO
	Jar files URLs []
	Managed classes names [
		com.anu.springunijpa.entity.Course
		com.anu.springunijpa.entity.User
		com.anu.springunijpa.entity.UserCourse
		com.anu.springunijpa.entity.UserCourseKey]
	Mapping files names []
	Properties []
[2021-07-28 18:24:10] - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[2021-07-28 18:24:10] - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[2021-07-28 18:24:10] - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[2021-07-28 18:24:10] - HHH000412: Hibernate ORM core version 5.4.32.Final
[2021-07-28 18:24:10] - HHH000206: hibernate.properties not found
[2021-07-28 18:24:10] - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[2021-07-28 18:24:10] - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[2021-07-28 18:24:10] - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[2021-07-28 18:24:10] - HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
[2021-07-28 18:24:10] - Adding type registration boolean -> org.hibernate.type.BooleanType@76437e9b
[2021-07-28 18:24:10] - Adding type registration boolean -> org.hibernate.type.BooleanType@76437e9b
[2021-07-28 18:24:10] - Adding type registration java.lang.Boolean -> org.hibernate.type.BooleanType@76437e9b
[2021-07-28 18:24:10] - Adding type registration numeric_boolean -> org.hibernate.type.NumericBooleanType@46320c9a
[2021-07-28 18:24:10] - Adding type registration true_false -> org.hibernate.type.TrueFalseType@63bfdbcb
[2021-07-28 18:24:10] - Adding type registration yes_no -> org.hibernate.type.YesNoType@23e3f5cd
[2021-07-28 18:24:10] - Adding type registration byte -> org.hibernate.type.ByteType@7f97bc14
[2021-07-28 18:24:10] - Adding type registration byte -> org.hibernate.type.ByteType@7f97bc14
[2021-07-28 18:24:10] - Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@7f97bc14
[2021-07-28 18:24:10] - Adding type registration character -> org.hibernate.type.CharacterType@4b325930
[2021-07-28 18:24:10] - Adding type registration char -> org.hibernate.type.CharacterType@4b325930
[2021-07-28 18:24:10] - Adding type registration java.lang.Character -> org.hibernate.type.CharacterType@4b325930
[2021-07-28 18:24:10] - Adding type registration short -> org.hibernate.type.ShortType@4525e9e8
[2021-07-28 18:24:10] - Adding type registration short -> org.hibernate.type.ShortType@4525e9e8
[2021-07-28 18:24:10] - Adding type registration java.lang.Short -> org.hibernate.type.ShortType@4525e9e8
[2021-07-28 18:24:10] - Adding type registration integer -> org.hibernate.type.IntegerType@5bf9ea6b
[2021-07-28 18:24:10] - Adding type registration int -> org.hibernate.type.IntegerType@5bf9ea6b
[2021-07-28 18:24:10] - Adding type registration java.lang.Integer -> org.hibernate.type.IntegerType@5bf9ea6b
[2021-07-28 18:24:10] - Adding type registration long -> org.hibernate.type.LongType@629e8212
[2021-07-28 18:24:10] - Adding type registration long -> org.hibernate.type.LongType@629e8212
[2021-07-28 18:24:10] - Adding type registration java.lang.Long -> org.hibernate.type.LongType@629e8212
[2021-07-28 18:24:10] - Adding type registration float -> org.hibernate.type.FloatType@4d0cc83e
[2021-07-28 18:24:10] - Adding type registration float -> org.hibernate.type.FloatType@4d0cc83e
[2021-07-28 18:24:10] - Adding type registration java.lang.Float -> org.hibernate.type.FloatType@4d0cc83e
[2021-07-28 18:24:10] - Adding type registration double -> org.hibernate.type.DoubleType@6f7a2a5
[2021-07-28 18:24:10] - Adding type registration double -> org.hibernate.type.DoubleType@6f7a2a5
[2021-07-28 18:24:10] - Adding type registration java.lang.Double -> org.hibernate.type.DoubleType@6f7a2a5
[2021-07-28 18:24:10] - Adding type registration big_decimal -> org.hibernate.type.BigDecimalType@2a87ba34
[2021-07-28 18:24:10] - Adding type registration java.math.BigDecimal -> org.hibernate.type.BigDecimalType@2a87ba34
[2021-07-28 18:24:10] - Adding type registration big_integer -> org.hibernate.type.BigIntegerType@42ef042a
[2021-07-28 18:24:10] - Adding type registration java.math.BigInteger -> org.hibernate.type.BigIntegerType@42ef042a
[2021-07-28 18:24:10] - Adding type registration string -> org.hibernate.type.StringType@70b2fa10
[2021-07-28 18:24:10] - Adding type registration java.lang.String -> org.hibernate.type.StringType@70b2fa10
[2021-07-28 18:24:10] - Adding type registration nstring -> org.hibernate.type.StringNVarcharType@15c6027d
[2021-07-28 18:24:10] - Adding type registration ncharacter -> org.hibernate.type.CharacterNCharType@644d1b61
[2021-07-28 18:24:10] - Adding type registration url -> org.hibernate.type.UrlType@28e8888d
[2021-07-28 18:24:10] - Adding type registration java.net.URL -> org.hibernate.type.UrlType@28e8888d
[2021-07-28 18:24:10] - Adding type registration Duration -> org.hibernate.type.DurationType@10f477e2
[2021-07-28 18:24:10] - Adding type registration java.time.Duration -> org.hibernate.type.DurationType@10f477e2
[2021-07-28 18:24:10] - Adding type registration Instant -> org.hibernate.type.InstantType@6371cf2f
[2021-07-28 18:24:10] - Adding type registration java.time.Instant -> org.hibernate.type.InstantType@6371cf2f
[2021-07-28 18:24:10] - Adding type registration LocalDateTime -> org.hibernate.type.LocalDateTimeType@668cc9a2
